gene	red1	red2	red3	white1	white2	white3	log2fold	p.value	q.value
VIT_212s0034g01380.1	5	11	13	11	23	18	0.884704548	0.204485191	0.374404161
VIT_202s0025g00370.1	4356	3808	3696	3685	3692	3800	0.006015915	0.948005068	0.973120934
VIT_204s0069g00920.1	459	526	470	461	568	743	0.358835344	0.068296813	0.169938052
VIT_213s0139g00240.1	2	2	6	4	1	0	-0.93237905	0.561794414	0.725183496
VIT_204s0008g04760.1	4743	4607	3418	4407	4258	3843	0.070678573	0.585549442	0.743530205
VIT_218s0072g00530.1	10	1	0	8	6	0	0.591978378	0.725708717	0.841043499
VIT_214s0068g00650.1	1	3	2	3	10	0	1.16872443	0.449736847	0.630387681
VIT_206s0061g01240.1	7674	6682	6044	8506	7889	7562	0.329641244	0.002228056	0.010763043
VIT_205s0020g01770.1	6237	5125	4594	4953	5775	5716	0.13969013	0.140190244	0.289684467
VIT_206s0009g02340.1	5312	4530	4073	3782	3944	3954	-0.15650813	0.069202018	0.171734827
VIT_219s0177g00170.2	1406	1323	1219	1297	1489	1419	0.179133649	0.09196565	0.211875831
VIT_217s0000g08660.1	2382	2264	1943	2127	2234	2437	0.13613572	0.180713894	0.344487296
VIT_217s0000g09345.1	0	1	3	2	2	4	1.001345639	0.550292418	1
VIT_202s0012g02970.1	10	10	8	2	6	5	-1.02524253	0.248881511	0.428396673
VIT_206s0004g07440.1	5110	4623	4113	4256	4597	4919	0.084035291	0.353357141	0.540418684
VIT_208s0032g00280.1	5497	4045	3637	3474	4259	4143	-0.048304233	0.688986848	0.817193897
VIT_200s0187g00130.1	10198	9086	9189	12679	14880	14013	0.631923051	1.73E-10	4.60E-09
VIT_219s0135g00190.1	2210	2134	1926	2254	2204	2091	0.153705278	0.16819835	0.328160257
VIT_201s0011g01240.5	1922	1416	1524	1224	1697	1557	-0.027647455	0.844808271	0.917744345
VIT_204s0008g01300.2	11145	9880	10036	12026	13167	12013	0.348228973	0.000474281	0.002892586
VIT_214s0108g00090.1	1990	1529	1159	710	691	734	-1.020946443	6.41E-12	2.12E-10
VIT_208s0007g03670.2	1253	1882	1885	2733	2387	2391	0.64619314	0.002897244	0.013422484
VIT_202s0025g04330.1	1942808	1298068	1246462	592775	662948	583316	-1.179018524	1.02E-19	9.43E-18
VIT_200s0704g00045.1	0	2	2	1	5	2	1.011530365	0.551996054	1
VIT_203s0091g01025.1	136	119	144	113	146	142	0.085805599	0.714939449	0.833842906
VIT_203s0088g00490.3	0	0	1	1	7	0	2.965677246	0.233355628	1
VIT_208s0040g02680.2	669	480	341	364	460	521	-0.036593996	0.857261025	0.925036086
VIT_209s0096g00920.1	26	12	16	12	12	8	-0.640662939	0.311041999	0.497751223
VIT_215s0046g02620.1	1595	1244	1116	968	866	933	-0.411771139	0.00129956	0.006852754
VIT_210s0116g01520.1	60	54	26	19	23	25	-0.950913739	0.033229494	0.097539333
VIT_205s0029g01105.1	6	2	2	0	0	0	-4.034412157	0.071547026	1
VIT_214s0060g01190.1	11	65	54	98	181	163	1.78731225	0.000670072	0.003898682
VIT_215s0046g03360.4	1077	731	574	466	555	468	-0.563375699	0.001804368	0.009002242
VIT_217s0000g00010.1	36021	32879	30965	20473	22746	24411	-0.474553103	2.99E-07	4.32E-06
VIT_200s1405g00020.1	110	130	142	72	96	97	-0.460271426	0.097470101	0.221028451
VIT_200s0211g00080.1	749	566	602	550	405	373	-0.426228281	0.031078106	0.09247842
VIT_218s0001g13290.1	122	100	106	47	48	29	-1.308814898	3.55E-05	0.000304551
VIT_209s0018g00480.1	38	38	18	5	14	30	-0.84635851	0.194962848	0.362651519
VIT_211s0016g01900.1	1862	1529	1457	1344	1537	1599	-0.020658314	0.843800151	0.91722368
VIT_219s0014g04150.1	2409	1976	2109	1187	1630	2114	-0.315542201	0.083468632	0.197879037
VIT_212s0034g01300.1	2	3	5	0	2	7	-0.132000138	0.928299589	0.963049628
VIT_215s0045g00042.1	11	8	6	0	2	7	-1.385182903	0.237121055	0.414492319
VIT_218s0001g09740.1	6	8	18	8	14	24	0.549639724	0.472757822	0.650942035
VIT_211s0016g01910.1	1121	1079	920	1173	1166	1166	0.260665762	0.020513578	0.066271694
VIT_218s0001g14290.1	0	0	2	0	0	6	1.523621442	0.604154779	1
VIT_206s0004g04180.1	8458	8216	7387	2092	2232	1876	-1.866453052	3.51E-58	4.38E-55
VIT_201s0011g01630.1	2931	3262	3263	3058	4181	4387	0.36786903	0.02535745	0.078460847
VIT_211s0052g00175.1	18	6	0	2	0	1	-2.779085434	0.101432661	0.2279248
VIT_212s0034g00290.1	2	10	0	0	2	0	-2.511978048	0.257407066	1
VIT_214s0006g01410.1	1710	1789	1760	2352	2388	2385	0.519220062	4.85E-05	0.00039747
VIT_215s0048g01980.1	7765	6229	5699	5737	6193	5928	-0.042447704	0.642284804	0.785189161
VIT_204s0044g00300.1	537	420	457	257	206	278	-0.838421506	3.61E-06	4.02E-05
VIT_216s0050g01260.1	14	17	21	26	20	14	0.283173708	0.619449132	0.768795866
VIT_211s0052g00800.1	84	118	97	167	158	142	0.722943876	0.00567102	0.023346807
VIT_218s0001g12860.1	103	147	140	81	56	64	-0.88176592	0.00557633	0.023037027
VIT_212s0035g00075.1	130	107	129	128	111	153	0.184360785	0.454461366	0.634757077
VIT_219s0015g00500.1	1121	1084	999	1142	1102	1089	0.146782701	0.218657841	0.391832636
VIT_207s0005g00700.1	5241	4021	3879	3435	3573	3931	-0.166586113	0.105436972	0.234326357
VIT_211s0016g03560.1	4628	4359	2079	3177	4691	3500	0.151648026	0.507071513	0.680579944
VIT_218s0117g00270.1	66	85	44	124	165	145	1.246708164	1.61E-05	0.000151784
VIT_211s0052g00940.1	58	64	34	20	10	38	-1.097323163	0.036850092	0.10541777
VIT_217s0000g06805.1	35	21	20	18	39	15	0.027408836	0.959927497	0.97927945
VIT_216s0050g00350.1	0	2	0	1	1	1	0.655463298	0.797058808	1
VIT_219s0015g00510.2	81	49	101	22	13	20	-1.991905354	1.20E-05	0.000117063
VIT_210s0116g00370.2	1292	1131	919	539	908	791	-0.487149895	0.006229376	0.0252608
VIT_218s0041g02220.1	1909	1599	1449	1551	1320	1289	-0.151459808	0.262097734	0.443548495
VIT_213s0074g00800.1	17	31	20	10	16	22	-0.4364067	0.452088302	0.632520015
VIT_219s0014g03080.1	1882	1783	1451	1756	2167	2106	0.328469825	0.0040958	0.017954225
VIT_202s0012g01010.1	1539	1200	935	1120	1065	1060	-0.069484916	0.625339379	0.772740559
VIT_201s0010g03820.1	16	12	18	0	0	0	-6.302421875	1.61E-05	0.000151677
VIT_201s0011g00570.1	14533	11812	10325	11132	11930	11468	0.013511604	0.884073422	0.939574816
VIT_217s0000g04230.2	4706	3590	3780	2727	3643	3428	-0.211098569	0.093300767	0.214228231
VIT_205s0020g01630.1	303	246	318	244	281	264	-0.055297242	0.773275135	0.873573738
VIT_212s0057g01510.2	31	28	28	15	10	26	-0.684259782	0.198442611	0.366919517
VIT_218s0072g01250.1	0	2	0	0	0	0	-1.791717622	0.657106746	1
VIT_200s0199g00240.1	85	96	81	93	114	114	0.375778052	0.137098618	0.284681024
VIT_212s0028g00470.1	5552	4546	3908	3538	4821	4990	0.025556502	0.849328048	0.920623325
VIT_201s0011g04720.1	3935	3760	3634	2552	3439	4042	-0.096185996	0.536279177	0.704332383
VIT_201s0150g00220.3	2514	1954	1619	1943	1857	1731	-0.030215853	0.81912945	0.902433468
VIT_200s0181g00210.4	299	182	195	151	204	219	-0.134637642	0.54643156	0.712630835
VIT_206s0004g08220.1	22743	17892	16204	14786	15219	15267	-0.227296446	0.015001697	0.05154987
VIT_212s0034g02430.1	1	3	0	0	3	0	-0.33434291	0.898737712	1
VIT_204s0023g02270.1	0	0	0	0	4	1	3.237251958	0.323062645	1
VIT_216s0039g02000.7	1742	1659	1430	1697	1363	1527	0.021461614	0.876532676	0.935502896
VIT_218s0001g07360.1	634	726	489	796	921	807	0.540776324	0.000764765	0.004342991
VIT_214s0066g00990.1	1289	1153	1147	968	989	978	-0.200907427	0.073350722	0.179185718
VIT_201s0011g03340.1	44	47	30	49	57	34	0.309968709	0.425266709	0.608361647
VIT_200s0264g00060.2	1496	1259	1144	998	984	984	-0.297264732	0.006028072	0.024609709
VIT_218s0122g00110.1	3436	2530	2302	2229	2806	2688	0.002436885	0.984405741	0.99277711
VIT_202s0033g01100.1	1467	1259	1013	1268	2346	2310	0.753923955	0.000203399	0.001383296
VIT_208s0032g00910.3	6092	6714	5744	6964	7656	8563	0.403237196	0.001275739	0.006747691
VIT_216s0098g01630.1	12414	11233	10983	9915	15515	14600	0.289901924	0.056015058	0.146520447
VIT_206s0004g02920.2	322	347	240	299	256	236	-0.101277962	0.61484184	0.765398698
VIT_211s0037g00270.1	10	29	12	8	9	8	-0.9566734	0.18943038	0.355296391
VIT_214s0066g02560.1	8874	8305	6413	7920	5891	6233	-0.13007175	0.408157341	0.592470331
VIT_215s0024g01170.1	372	345	275	774	638	774	1.239116204	5.82E-15	2.89E-13
VIT_201s0011g02520.1	14	21	30	61	127	104	2.214028698	4.78E-07	6.58E-06
VIT_218s0001g05620.1	1171	1108	1165	968	1114	1111	-0.028105345	0.828000829	0.907764411
VIT_213s0156g00220.1	3286	2705	2326	2260	1937	1994	-0.321604962	0.011930274	0.042865966
VIT_212s0028g01320.2	2247	1766	1645	1635	1575	1595	-0.135159895	0.218069659	0.391269856
VIT_203s0038g01320.2	2484	1879	2093	1545	1580	1455	-0.401397351	0.001159301	0.006204711
VIT_219s0014g00290.1	7085	5776	6139	7175	8517	9307	0.482677834	3.55E-05	0.000304551
VIT_216s0050g00720.4	691	552	503	531	571	594	0.055785669	0.659922881	0.797679734
VIT_209s0002g04900.1	6	6	13	8	5	8	-0.195362731	0.818822575	0.902227851
VIT_201s0011g02490.1	4557	3786	4020	3239	3797	3751	-0.109557896	0.303616193	0.489311578
VIT_215s0048g01590.2	108	100	93	88	84	71	-0.215491109	0.40456575	0.588927806
VIT_207s0031g02570.1	892	701	559	514	795	835	0.092753735	0.623583701	0.771375574
VIT_208s0007g04510.1	27	29	13	43	62	53	1.296977189	0.002185547	0.010582674
VIT_215s0046g01470.2	550	458	416	495	423	467	0.059517459	0.689011602	0.817193897
VIT_213s0064g01170.1	0	0	0	1	0	0	1.049694586	0.796987123	1
VIT_218s0001g00370.2	1106	1250	1712	3481	3679	4156	1.533628591	4.06E-13	1.59E-11
VIT_215s0048g00380.1	286	241	170	225	194	240	0.026715551	0.89640594	0.946341941
VIT_219s0090g00190.1	97	111	106	82	60	74	-0.456292294	0.112724184	0.246290799
VIT_208s0007g02240.3	1950	2649	2358	10961	10983	11873	2.352556166	3.18E-44	1.75E-41
VIT_207s0141g00040.1	1182	989	916	1121	1307	1373	0.39315261	0.000488459	0.002965401
VIT_214s0006g00340.1	1	1	0	4	0	0	1.198959523	0.665165069	1
VIT_206s0004g03470.1	31	38	38	11	14	4	-1.806592727	0.00206664	0.01009595
VIT_207s0141g00990.1	9	2	4	1	1	1	-2.187927002	0.134565955	0.281029242
VIT_213s0019g04290.1	3	4	4	0	4	6	-0.091194974	0.946070094	0.972420615
VIT_212s0059g02460.1	1694	1308	1284	1195	1376	1215	-0.082153593	0.476155155	0.653979786
VIT_209s0018g00174.1	4	1	0	1	1	5	0.656984899	0.713826187	1
VIT_217s0000g02320.2	2113	1900	1934	1619	1694	1597	-0.188674943	0.087382453	0.204041766
VIT_202s0241g00120.1	358	376	428	588	576	606	0.682435002	0.000126218	0.000919809
VIT_207s0104g00260.1	582	566	468	568	584	600	0.209212366	0.104762173	0.233171967
VIT_218s0001g03090.1	36	21	57	7	2	6	-2.858382243	5.47E-05	0.000443996
VIT_201s0011g06560.5	461	347	254	248	305	420	-0.020762105	0.927056916	0.962369299
VIT_219s0085g01150.1	3014	2912	2295	3117	3032	2871	0.231010559	0.046101398	0.125655476
VIT_209s0002g00060.1	0	0	0	0	1	0	1.049694586	0.796987123	1
VIT_203s0038g04040.1	7741	6261	6154	7068	6705	7197	0.1533507	0.117990501	0.254902512
VIT_218s0041g02315.1	7	10	8	6	6	6	-0.395161882	0.631486428	0.777400433
VIT_207s0104g00830.1	441	633	438	1243	1274	1317	1.422967257	8.84E-15	4.32E-13
VIT_217s0000g08780.1	615	541	439	364	540	484	-0.10738784	0.520340017	0.691013753
VIT_204s0023g02330.1	0	1	0	1	0	0	0.087921914	0.982809318	1
VIT_216s0022g00030.4	1956	2128	2582	1190	2892	2462	0.026207011	0.922647415	0.96031607
VIT_210s0071g00940.2	1211	1188	1439	2072	2234	2803	0.959499077	4.15E-08	7.10E-07
VIT_200s0199g00090.1	27	15	13	10	14	6	-0.754846218	0.250983422	0.430894433
VIT_214s0060g01250.1	623	542	545	490	470	511	-0.126452862	0.344959269	0.532256112
VIT_208s0058g00590.1	373	347	290	348	330	396	0.183001942	0.241899989	0.42026786
VIT_210s0003g05600.1	2	0	2	4	0	0	0.148076763	0.952411986	1
VIT_208s0007g08730.1	9702	7901	8296	5646	8681	7634	-0.153492005	0.296654166	0.482443427
VIT_210s0003g02120.1	14	102	398	188	481	426	1.045807459	0.386812258	0.571998341
VIT_206s0004g00530.1	74	79	47	43	68	58	-0.148478952	0.658132198	0.796388427
VIT_201s0127g00200.1	10	23	5	71	47	38	2.143400741	0.000243014	0.001624733
VIT_208s0007g03870.2	569	469	259	335	355	425	-0.102284151	0.652779589	0.792683878
VIT_212s0059g01340.1	1410	1877	2705	466	683	936	-1.485197747	0.000774055	0.004391319
VIT_210s0116g00780.1	37	37	41	30	35	22	-0.321079723	0.443804277	0.625167091
VIT_202s0033g00130.1	10370	8099	7972	3854	3923	4264	-1.038240635	9.27E-27	1.62E-24
VIT_201s0010g02290.1	33499	36656	38177	39174	23417	19653	-0.307593483	0.213435677	0.385827507
VIT_212s0028g01880.1	6	0	2	0	2	20	1.588685264	0.34150516	0.528504239
VIT_200s0398g00040.1	12	1	11	11	9	15	0.640169181	0.470684673	0.649239135
VIT_200s0181g00195.1	18	3	15	14	8	10	-0.059618791	0.941028769	0.969700226
VIT_206s0004g08300.1	4488	3765	4054	2568	2925	2728	-0.495002673	5.28E-06	5.62E-05
VIT_212s0057g00110.1	129	159	121	45	26	24	-2.011828149	9.27E-09	1.81E-07
VIT_201s0011g05300.1	4993	4289	4540	3999	4724	4355	0.00607634	0.955197885	0.976674218
VIT_209s0018g00520.1	92	141	134	480	447	490	2.01801135	1.27E-17	8.79E-16
VIT_213s0064g01760.1	0	0	1	0	0	0	-0.873858765	0.830425212	1
VIT_201s0011g05310.1	42	38	28	20	26	24	-0.528255114	0.212190374	0.384226619
VIT_200s0214g00010.1	23	14	26	18	17	16	-0.221729141	0.685043066	0.814759337
VIT_218s0041g00840.1	4	2	2	22	27	32	3.440279416	5.00E-06	5.36E-05
VIT_204s0008g04360.1	38	36	20	34	86	67	1.086998622	0.013264497	0.046689923
VIT_207s0031g00040.1	81	47	38	2	10	6	-3.093667514	1.89E-07	2.86E-06
VIT_216s0039g00430.1	97	97	73	66	103	91	0.050895081	0.854225166	0.923161916
VIT_212s0055g01300.1	0	0	0	0	5	0	3.236374273	0.410303963	1
VIT_208s0032g00470.1	3045	2456	2497	3605	3078	3360	0.425336481	0.000531561	0.003188376
VIT_217s0000g10170.1	525	565	424	579	600	565	0.296214401	0.045161088	0.123661506
VIT_214s0030g00330.1	226	256	244	233	285	314	0.272110795	0.168680369	0.328851645
VIT_218s0001g01500.1	4	7	5	2	2	0	-1.917868963	0.165341647	0.324499199
VIT_203s0017g01500.1	106	50	41	85	42	32	-0.156571388	0.743721081	0.852691869
VIT_203s0038g00680.1	742	620	639	578	640	578	-0.065161283	0.61238912	0.763402732
VIT_201s0010g00750.1	431	404	362	339	446	497	0.184743372	0.270328687	0.452679392
VIT_208s0056g00770.1	2941	2392	2352	2144	2499	2497	-0.013820487	0.890095649	0.943092495
VIT_205s0077g01850.1	577	462	362	458	389	332	-0.137468351	0.473887926	0.651949604
VIT_207s0289g00010.1	4	3	2	2	7	9	1.09235214	0.326470977	0.513032333
VIT_208s0007g00620.1	293	327	363	421	388	420	0.396600298	0.042933987	0.118864466
VIT_213s0067g01210.1	693	612	565	453	519	560	-0.197135796	0.129898386	0.273619589
VIT_205s0077g01840.1	10018	9336	8019	14153	11844	11380	0.548083709	4.04E-05	0.000340125
VIT_202s0087g00840.1	386	600	424	581	964	986	0.910258774	0.000177345	0.001229129
VIT_210s0116g01190.1	2	0	0	0	0	0	-1.619158059	0.689479719	1
VIT_200s0233g00020.1	2614	2394	2014	2862	2765	2757	0.352539098	0.000682621	0.003960431
VIT_207s0005g01600.1	5065	4199	3568	3818	4432	4625	0.102590876	0.330285606	0.517221516
VIT_209s0018g01340.1	133	219	332	587	678	834	1.65221645	3.01E-07	4.34E-06
VIT_216s0022g01560.1	798	773	544	663	577	610	-0.090401042	0.567785192	0.729657616
VIT_213s0067g00710.1	13107	10740	8724	9922	9758	9660	-0.045876442	0.676378492	0.808343632
VIT_218s0072g00840.1	2578	2373	2292	1908	2065	1958	-0.2001003	0.047297129	0.128324173
VIT_219s0090g00810.1	1568	1382	1365	1352	1441	1450	0.06515328	0.526137527	0.69588025
VIT_201s0011g06080.1	72	54	49	20	38	108	0.007655581	0.988584163	0.994815293
VIT_212s0028g01800.1	4081	4206	3437	4825	4329	3922	0.251759792	0.066403686	0.166182699
VIT_205s0049g00370.1	0	6	4	10	33	21	2.704118915	0.003867338	0.01713396
VIT_218s0001g11320.1	1346	1408	1284	2390	2016	1856	0.722703434	3.71E-06	4.12E-05
VIT_203s0038g00360.1	1856	1421	1302	1292	1176	1229	-0.204925641	0.099278507	0.224090893
VIT_200s0207g00130.1	0	2	0	0	4	4	2.041536782	0.377563058	1
VIT_209s0070g00320.1	0	2	0	2	2	4	2.067130488	0.300465026	1
VIT_210s0003g03720.1	593	603	456	568	516	515	0.049739299	0.743741738	0.852691869
VIT_212s0035g01420.1	319	234	186	166	224	245	-0.115149919	0.59059722	0.747474789
VIT_215s0048g00810.1	225	190	179	130	169	153	-0.30264117	0.118780046	0.256116629
VIT_213s0019g02650.1	2517	2291	2088	2175	1933	2083	-0.061216661	0.589014962	0.746457006
VIT_210s0042g00170.1	374	469	522	771	868	955	0.989708194	1.13E-06	1.42E-05
VIT_203s0038g00370.1	707	581	533	690	538	619	0.122097465	0.437097248	0.618688559
VIT_212s0034g01950.1	1444	400	281	25	57	69	-3.653700192	5.94E-07	7.98E-06
VIT_201s0011g03580.2	1933	1454	1297	1243	1152	1228	-0.265097743	0.03624877	0.104160844
VIT_200s0480g00030.1	1896	1542	1435	229	756	1166	-1.104539865	0.065970922	0.165393855
VIT_209s0002g07020.1	18127	14821	14545	10224	15694	13964	-0.164406652	0.249215601	0.428832543
VIT_215s0021g01240.1	141	53	42	0	0	0	-8.589910512	3.21E-11	9.51E-10
VIT_217s0000g00950.2	1402	2740	1512	251	210	301	-2.8165004	5.55E-26	9.05E-24
VIT_201s0010g01590.7	1307	1066	922	933	1101	1114	0.031773127	0.788267601	0.883523798
VIT_216s0039g02400.1	247	151	161	102	125	128	-0.551681355	0.01691486	0.056831405
VIT_218s0001g01370.1	16	23	33	2	3	3	-3.122645175	0.000133957	0.00097024
VIT_208s0040g02210.1	163	232	272	574	573	592	1.441984266	3.15E-09	6.70E-08
VIT_217s0000g01850.1	1608	1308	1231	1202	1265	1175	-0.090252254	0.401104098	0.585706833
VIT_208s0217g00110.1	1293	963	826	731	919	985	-0.124471318	0.403274105	0.587667588
VIT_215s0024g01770.1	0	0	0	0	0	1	1.049694586	0.796987123	1
VIT_216s0050g01490.1	4431	4176	3527	4062	3426	3286	-0.072913657	0.590215099	0.747346838
VIT_214s0068g00090.1	186	183	190	154	256	320	0.456481998	0.083756055	0.198362184
VIT_217s0000g04916.1	142	137	149	60	78	107	-0.730049882	0.008938211	0.033833542
VIT_210s0003g04880.2	6613	5766	5404	6645	6027	6404	0.196526979	0.056488672	0.147502204
VIT_213s0019g03980.1	10	4	7	5	4	14	0.228388146	0.802545986	0.892231659
VIT_201s0137g00320.1	2	0	0	0	0	0	-1.619158059	0.689479719	1
VIT_205s0029g00080.1	219	364	346	153	108	113	-1.245260648	3.17E-05	0.000276115
VIT_203s0091g00100.1	1200	1005	1046	1063	1183	1114	0.137183171	0.227531184	0.402986191
VIT_209s0054g00900.1	335	316	304	66	251	463	-0.229294	0.74446209	0.853158179
VIT_214s0108g00130.1	1474	1400	1499	1184	1197	1287	-0.172017775	0.188482271	0.353930965
VIT_200s0145g00085.1	23	13	9	9	20	6	-0.241363949	0.738330913	0.848637589
VIT_208s0007g08520.1	298	391	454	66	92	100	-2.091750946	3.15E-14	1.43E-12
VIT_214s0068g00880.1	1831	1791	1504	1797	1504	1443	-0.01490342	0.917789979	0.957509433
VIT_218s0001g14600.1	0	0	0	2	0	2	2.961323037	0.390893986	1
VIT_214s0066g02480.1	0	0	1	0	2	1	1.54098879	0.614614256	1
VIT_208s0007g04120.1	42	34	25	18	20	24	-0.600990057	0.179390739	0.342603285
VIT_209s0054g00910.1	111	162	131	34	86	308	0.130580478	0.878534298	0.936754558
VIT_201s0011g04290.1	7871	8177	8613	10768	9091	8968	0.307100608	0.047820736	0.129292887
VIT_206s0009g02560.1	2	0	0	0	0	0	-1.619158059	0.689479719	1
VIT_203s0063g01830.1	41	40	28	14	28	15	-0.842189584	0.080566719	0.1926123
VIT_207s0005g04810.1	0	0	5	4	5	1	0.977529934	0.592168742	0.7486415
VIT_212s0055g01045.1	4024	6965	4452	540	484	625	-3.152822035	6.40E-45	3.69E-42
VIT_214s0108g01410.1	0	0	0	2	0	0	2.003825415	0.619263398	1
VIT_203s0180g00140.1	260	304	218	316	313	311	0.355888326	0.05135063	0.13666504
VIT_219s0015g02380.1	20	12	4	8	14	4	-0.326529554	0.699205625	0.823599907
VIT_203s0063g01340.1	672	927	763	1417	1056	944	0.616086064	0.005555887	0.022969435
VIT_206s0061g01300.1	1831	1621	1847	356	440	598	-1.850775323	5.70E-23	7.29E-21
VIT_212s0028g03380.3	14092	13467	12307	19743	20189	20289	0.68425971	4.03E-14	1.79E-12
VIT_213s0019g04900.1	0	4	0	6	22	17	3.550171507	0.004123181	0.01804866
VIT_219s0015g02390.1	7	14	9	24	29	26	1.471603905	0.010326986	0.03816001
VIT_207s0205g00070.1	22	14	10	10	6	3	-1.142486049	0.139550487	0.288749046
VIT_217s0000g05850.4	14951	12249	12876	7183	9353	9381	-0.542780253	6.42E-06	6.70E-05
VIT_205s0094g01270.1	130	98	94	148	74	98	0.102835554	0.747744677	0.855787301
VIT_217s0000g07460.1	8	19	11	14	21	18	0.546519889	0.387085919	0.572215073
VIT_207s0151g00500.1	5229	4214	3876	4209	4131	4543	0.050606819	0.605821552	0.758912017
VIT_203s0063g02470.1	104	94	128	62	64	52	-0.796846993	0.008742381	0.033198337
VIT_214s0068g00920.3	11683	10493	10917	3774	3376	5739	-1.27774543	5.04E-12	1.70E-10
VIT_203s0097g00220.1	3	4	3	0	1	1	-2.255029004	0.196982346	1
VIT_202s0012g00850.1	2902	2387	2290	2108	2340	2363	-0.060430273	0.519420861	0.690525431
VIT_210s0116g01350.1	0	0	2	0	0	2	-0.067641252	0.984933541	1
VIT_201s0026g01650.1	11946	10040	8719	9734	9989	9973	0.050881774	0.568281497	0.730087021
VIT_219s0014g03410.1	65	46	13	30	38	42	-0.035105673	0.946188935	0.972453962
VIT_208s0058g01010.1	13	14	7	18	32	17	1.077387763	0.074665743	0.181786777
VIT_207s0104g00400.1	892	764	708	743	804	743	0.048501287	0.673580501	0.806599386
VIT_215s0021g02450.1	2265	2059	1877	1725	1855	1922	-0.081656409	0.389782674	0.574797383
VIT_217s0000g02120.1	243	204	171	312	250	275	0.541135663	0.004545995	0.019496074
VIT_204s0044g01720.1	7810	6155	5529	5154	6789	6510	0.017317285	0.8844626	0.939778042
VIT_200s0262g00120.1	133	84	103	63	108	156	0.117637187	0.728074143	0.842526964
VIT_206s0004g05590.1	32	17	21	15	16	10	-0.662254608	0.236478851	0.413566529
VIT_213s0019g03900.1	999	793	740	695	985	1056	0.203526108	0.202753844	0.372420708
VIT_207s0005g02220.1	30	12	18	699	707	211	4.877588146	2.86E-14	1.31E-12
VIT_210s0071g00430.1	41	54	35	131	224	176	2.111773825	2.87E-12	1.00E-10
VIT_206s0009g01690.1	5	3	0	0	0	1	-2.721574846	0.267637601	1
VIT_207s0005g03320.1	504	444	296	387	313	376	-0.09937038	0.607205928	0.75988507
VIT_202s0025g04510.1	0	1	1	0	0	0	-1.847538172	0.646744177	1
VIT_205s0020g04160.1	12285	10739	9345	8798	9385	9759	-0.116796511	0.166588236	0.326132747
VIT_201s0026g01860.1	2234	2154	1562	2338	1868	1783	0.114892632	0.48386631	0.659902488
VIT_204s0044g01040.1	0	0	0	0	2	6	3.914853963	0.160142925	1
VIT_211s0149g00100.1	51	103	90	54	159	145	0.593555062	0.172038067	0.333082389
VIT_217s0000g03190.2	301	293	201	290	352	321	0.374289889	0.036349366	0.104276866
VIT_213s0019g02490.2	0	0	4	3	6	2	1.435868411	0.415356559	0.598750737
VIT_205s0020g01250.1	2492	2404	2165	2502	3286	3086	0.4146586	0.000521377	0.00313481
VIT_211s0016g02740.1	4	1	0	0	0	0	-2.969739069	0.384505093	1
VIT_203s0091g01080.1	48	11	9	29	5	8	-0.489086151	0.569054086	0.730620917
VIT_216s0100g00570.1	2373	1736	1659	1676	1607	1471	-0.173983141	0.18211012	0.346027155
